,Time,S1,S2,S3,S4,S5,Event_val,ElapasedTime
930,38:49.7,3.335128784,-1.599136353,9.274703979,0.909307723,0.976003178,-999,18003
931,38:49.7,3.367462158,-1.661392212,9.220825195,0.909286174,0.975990892,-999,18018
932,38:49.7,3.337524414,-1.576385498,9.249557495,0.909243077,0.97596632,-999,18048
933,38:49.8,3.675109863,-1.611099243,9.23878479,0.909221528,0.975954033,-999,18063
934,38:49.8,3.732574463,-1.581176758,9.12147522,0.909194233,0.975938471,-999,18082
935,38:49.8,3.495544434,-1.568008423,8.96105957,0.909161192,0.975919632,-999,18105
936,38:49.8,3.773269653,-1.324996948,9.014923096,0.909138206,0.975906527,-999,18121
937,38:49.8,3.688278198,-1.290283203,9.075973511,0.909115221,0.975893422,-999,18137
938,38:49.9,3.700241089,-1.236419678,8.91796875,0.909079307,0.975872945,-999,18162
939,38:49.9,3.750534058,-1.150222778,9.010131836,0.909057758,0.975860659,-999,18177
940,38:49.9,3.798416138,-1.133468628,8.969436646,0.909033336,0.975846735,-999,18194
941,38:49.9,4.091705322,-1.201705933,8.93711853,0.909000295,0.975827896,-999,18217
942,38:49.9,3.884597778,-1.212478638,8.951477051,0.908975873,0.975813971,-999,18234
943,38:50.0,4.149169922,-1.216064453,8.973022461,0.908932776,0.975789399,-999,18264
944,38:50.0,4.192260742,-1.314224243,9.254348755,0.908912664,0.975777932,-999,18278
945,38:50.0,4.248519897,-1.329788208,9.17414856,0.908889678,0.975764827,-999,18294
946,38:50.0,4.119232178,-1.324996948,9.001754761,0.908860947,0.975748445,-999,18314
947,38:50.0,4.218597412,-1.132263184,9.062820435,0.908832215,0.975732064,-999,18334
948,38:50.0,4.325134277,-1.126281738,9.048446655,0.908802047,0.975714863,-999,18355
949,38:50.1,4.054595947,-1.174163818,9.091537476,0.908776189,0.97570012,-999,18373
950,38:50.1,4.247329712,-1.176559448,9.034072876,0.908734528,0.975676367,-999,18402
951,38:50.1,4.074951172,-1.181350708,9.007751465,0.908712979,0.975664081,-999,18417
952,38:50.1,4.161132813,-1.180145264,8.797058105,0.908691431,0.975651794,-999,18432
953,38:50.1,4.033050537,-1.262756348,8.873672485,0.908662699,0.975635413,-999,18452
954,38:50.2,4.241333008,-1.305847168,8.96105957,0.908628221,0.975615755,-999,18476
955,38:50.2,4.091705322,-1.388442993,8.86289978,0.908592307,0.975595278,-999,18501
956,38:50.2,4.302398682,-1.411193848,8.926345825,0.908569322,0.975582173,-999,18517
957,38:50.2,4.030654907,-1.467453003,8.891616821,0.908550646,0.975571525,-999,18530
958,38:50.2,4.334716797,-1.437530518,8.973022461,0.908520478,0.975554324,-999,18551
959,38:50.3,4.056991577,-1.461471558,8.847335815,0.908475944,0.975528933,-999,18582
960,38:50.3,4.290420532,-1.454284668,8.557632446,0.908454395,0.975516647,-999,18597
961,38:50.3,4.098892212,-1.439926147,8.87008667,0.908417044,0.975495351,-999,18623
962,38:50.3,4.296417236,-1.436340332,8.969436646,0.908386876,0.97547815,-999,18644
963,38:50.4,4.262878418,-1.366897583,8.98260498,0.908296372,0.975426549,-999,18707
964,38:50.4,3.890594482,-1.449508667,8.805435181,0.908290625,0.975423272,-999,18711
965,38:50.4,4.135986328,-1.297470093,8.856903076,0.908286316,0.975420815,-999,18714
966,38:50.4,4.098876953,-1.234024048,9.047241211,0.908280569,0.975417539,-999,18718
967,38:50.4,4.036636353,-1.344161987,8.831771851,0.908253274,0.975401976,-999,18737
968,38:50.4,3.922912598,-1.267532349,8.831771851,0.908231726,0.97538969,-999,18752
969,38:50.5,4.169509888,-1.145431519,8.967041016,0.908204431,0.975374128,-999,18771
970,38:50.5,4.007904053,-1.229232788,9.006546021,0.908159897,0.975348736,-999,18802
971,38:50.5,4.088119507,-1.178955078,8.925140381,0.908149841,0.975343003,-999,18809
972,38:50.5,3.909744263,-1.169372559,8.970626831,0.90811249,0.975321707,-999,18835
973,38:50.5,4.103668213,-1.151428223,9.01373291,0.908085195,0.975306145,-999,18854
974,38:50.6,3.976791382,-1.178955078,9.03288269,0.908042097,0.975281572,-999,18884
975,38:50.6,4.103683472,-1.132263184,8.988586426,0.908027732,0.975273382,-999,18894
976,38:50.6,3.974395752,-1.145431519,9.036468506,0.90800331,0.975259457,-999,18911
977,38:50.6,3.984927368,-1.139926148,9.042456055,0.908001101,0.975255243,1000,18914
978,38:50.6,4.027053833,-1.117904663,9.06640625,0.907992263,0.975238385,-999,18926
979,38:50.6,4.158737183,-1.103530884,9.10949707,0.907978789,0.975201154,-999,18950
980,38:50.7,3.928894043,-1.189727783,8.872467041,0.907970368,0.975177885,-999,18965
981,38:50.7,4.343093872,-1.087982178,8.943099976,0.907959701,0.975148411,-999,18984
982,38:50.7,4.345489502,-1.066421509,8.880844116,0.907943419,0.975103424,-999,19013
983,38:50.7,4.576522827,-1.119094849,8.453491211,0.907934998,0.975080155,-999,19028
984,38:50.7,4.584899902,-1.128677368,8.241592407,0.90792377,0.97504913,-999,19048
985,38:50.8,4.847076416,-1.155014038,8.184143066,0.907914787,0.97502431,-999,19064
986,38:50.8,4.981155396,-1.230438232,8.217651367,0.90790412,0.974994836,-999,19083
987,38:50.8,5.072128296,-1.291488647,8.245193481,0.9078884,0.9749514,-999,19111
988,38:50.8,5.054168701,-1.341766357,8.115905762,0.907878294,0.974923477,-999,19129
989,38:50.8,5.261276245,-1.241210938,8.357711792,0.907864259,0.974884695,-999,19154
990,38:50.9,5.14755249,-1.223251343,8.488204956,0.90785303,0.97485367,-999,19174
991,38:50.9,5.21697998,-1.099945068,8.405609131,0.907843486,0.974827298,-999,19191
992,38:50.9,5.011077881,-1.073608398,8.452285767,0.907832819,0.974797824,-999,19210
993,38:50.9,5.215789795,-0.991012573,8.603134155,0.907819907,0.974762145,-999,19233
994,38:50.9,5.257675171,-0.986221313,8.672561646,0.907815415,0.974749735,-999,19241
995,38:51.0,4.99432373,-1.089172363,8.460662842,0.907800818,0.974709402,-999,19267
996,38:51.0,5.239715576,-1.026931763,8.536087036,0.90778959,0.974678377,-999,19287
997,38:51.0,5.251693726,-1.028121948,8.776702881,0.90778173,0.974656659,-999,19301
998,38:51.0,5.274429321,-1.116714478,8.518127441,0.90776601,0.974613223,-999,19329
999,38:51.1,5.011077881,-1.174163818,8.400817871,0.907723342,0.974495327,-999,19405
1000,38:51.1,5.268463135,-1.073608398,8.491790771,0.907719974,0.974486019,-999,19411
1001,38:51.1,5.134384155,-1.125091553,8.479827881,0.907718289,0.974481365,-999,19414
1002,38:51.1,5.137969971,-1.084381104,8.302658081,0.907717166,0.974478263,-999,19416
1003,38:51.1,4.930862427,-1.097549438,8.273925781,0.907712675,0.974465853,-999,19424
1004,38:51.1,5.210983276,-1.010162354,8.441513062,0.907703692,0.974441032,-999,19440
1005,38:51.2,4.981140137,-1.131072998,8.467849731,0.90768292,0.974383636,-999,19477
1006,38:51.2,5.019454956,-1.104736328,8.271530151,0.90767899,0.974372777,-999,19484
1007,38:51.2,4.981155396,-1.061630249,8.302642822,0.907662709,0.97432779,-999,19513
1008,38:51.2,5.011077881,-1.095153809,8.363708496,0.907658217,0.97431538,-999,19521
1009,38:51.2,5.135574341,-1.092758179,8.297866821,0.907641936,0.974270393,-999,19550
1010,38:51.2,4.882980347,-1.137054443,8.228439331,0.907638006,0.974259534,-999,19557
1011,38:51.3,5.196624756,-1.022140503,8.243988037,0.907624532,0.974222304,-999,19581
1012,38:51.3,5.000305176,-1.080795288,8.399612427,0.907614426,0.974194381,-999,19599
1013,38:51.3,5.212188721,-1.080795288,8.333770752,0.907600952,0.97415715,-999,19623
1014,38:51.4,4.957214355,-1.135864258,8.375671387,0.907559407,0.974042356,-999,19697
1015,38:51.4,5.19543457,-1.083190918,8.405609131,0.907557723,0.974037703,-999,19700
1016,38:51.4,5.14755249,-1.084381104,8.411590576,0.907554916,0.974029946,-999,19705
1017,38:51.4,5.09487915,-1.114318848,8.315826416,0.907551547,0.974020639,-999,19711
1018,38:51.4,5.112823486,-1.129867554,8.299057007,0.907549302,0.974014434,-999,19715
1019,38:51.4,5.249298096,-1.079605103,8.496582031,0.90753695,0.973980306,-999,19737
1020,38:51.5,5.143951416,-1.177749634,8.422363281,0.907516178,0.973922909,-999,19774
1021,38:51.5,5.206207275,-1.099945068,8.318206787,0.907514493,0.973918255,-999,19777
1022,38:51.5,5.115219116,-1.125091553,8.424758911,0.907502142,0.973884127,-999,19799
1023,38:51.5,5.199020386,-1.117904663,8.368484497,0.907489229,0.973848448,-999,19822
1024,38:51.5,5.325912476,-1.054458618,8.452285767,0.907478562,0.973818974,-999,19841
1025,38:51.5,4.977554321,-1.174163818,8.302658081,0.907470141,0.973795705,-999,19856
1026,38:51.6,5.280426025,-1.049667358,8.324203491,0.907457228,0.973760025,-999,19879
1027,38:51.6,5.182266235,-1.056854248,8.521713257,0.907448246,0.973735205,-999,19895
1028,38:51.6,5.1987854,-1.057092285,8.464254761,0.907443052,0.973734277,1000,19899
1029,38:51.6,5.264862061,-1.058044434,8.234420776,0.907422277,0.973730567,-999,19915
1030,38:51.6,4.954803467,-1.098739624,8.244003296,0.907397071,0.973732231,-999,19932
1031,38:51.7,5.311553955,-1.002975464,8.366104126,0.907241389,0.973742513,-999,20037
1032,38:51.7,5.139175415,-1.062835693,8.434326172,0.907236941,0.973742807,-999,20040
1033,38:51.7,5.183456421,-1.092758179,8.199707031,0.907225079,0.973743591,-999,20048
1034,38:51.7,5.056564331,-1.121490479,8.264343262,0.9072147,0.973744276,-999,20055
1035,38:51.8,5.285217285,-1.070022583,8.433135986,0.90720877,0.973744668,-999,20059
1036,38:51.8,5.238525391,-1.140655518,8.417572021,0.907202839,0.973745059,-999,20063
1037,38:51.8,5.215789795,-1.135864258,8.300262451,0.907190977,0.973745843,-999,20071
1038,38:51.8,5.137969971,-1.143035889,8.293075562,0.907140566,0.973749172,-999,20105
1039,38:51.8,5.321136475,-1.073608398,8.398422241,0.907134635,0.973749564,-999,20109
1040,38:51.8,5.345077515,-1.096359253,8.398422241,0.90709312,0.973752306,-999,20137
1041,38:51.9,5.052978516,-1.153823853,8.178161621,0.907051604,0.973755047,-999,20165
1042,38:51.9,5.360626221,-1.044876099,8.284698486,0.907045674,0.973755439,-999,20169
1043,38:51.9,5.188247681,-1.090362549,8.459472656,0.90701602,0.973757398,-999,20189
1044,38:51.9,5.361831665,-1.065231323,8.265548706,0.906971539,0.973760335,-999,20219
1045,38:51.9,5.069732666,-1.111923218,8.244003296,0.906944851,0.973762098,-999,20237
1046,38:51.9,5.292404175,-1.014953613,8.245193481,0.906927058,0.973763273,-999,20249
1047,38:52.0,5.218170166,-1.032913208,8.455886841,0.906879612,0.973766407,-999,20281
1048,38:52.0,5.321121216,-1.040084839,8.314620972,0.906858855,0.973767777,-999,20295
1049,38:52.0,4.971572876,-1.125091553,8.173370361,0.906830683,0.973769638,-999,20314
1050,38:52.0,5.45161438,-0.982635498,8.355331421,0.906805478,0.973771303,-999,20331
1051,38:52.0,5.196624756,-1.110717773,8.466644287,0.906778789,0.973773065,-999,20349
1052,38:52.1,5.311553955,-1.099945068,8.151809692,0.906753584,0.97377473,-999,20366
1053,38:52.1,5.058959961,-1.125091553,8.247573853,0.906704655,0.973777961,-999,20399
1054,38:52.1,5.4659729,-1.046081543,8.336166382,0.90668538,0.973779234,-999,20412
1055,38:52.1,5.22177124,-1.168182373,8.404403687,0.906664622,0.973780605,-999,20426
1056,38:52.1,5.276824951,-1.132263184,8.138641357,0.906634968,0.973782564,-999,20446
1057,38:52.2,5.201416016,-1.122695923,8.239212036,0.906603832,0.97378462,-999,20467
1058,38:52.2,5.380981445,-1.064041138,8.367294312,0.906577143,0.973786383,-999,20485
1059,38:52.2,5.280426025,-1.107131958,8.406799316,0.906525249,0.97378981,-999,20520
1060,38:52.2,5.252883911,-1.047271729,8.123077393,0.90650894,0.973790887,-999,20531
1061,38:52.2,5.261260986,-1.068817139,8.277511597,0.906483734,0.973792552,-999,20548
1062,38:52.3,5.309158325,-1.050857544,8.315811157,0.906458528,0.973794217,-999,20565
1063,38:52.3,5.375,-1.061630249,8.374481201,0.906402186,0.973797938,-999,20603
1064,38:52.3,5.082901001,-1.117904663,8.266738892,0.906396255,0.973798329,-999,20607
1065,38:52.4,5.378585815,-1.002990723,8.309829712,0.906262813,0.973807142,-999,20697
1066,38:52.4,5.24571228,-1.073608398,8.398422241,0.9062554,0.973807632,-999,20702
1067,38:52.4,5.385772705,-1.078399658,8.254760742,0.906240573,0.973808611,-999,20712
1068,38:52.4,5.067337036,-1.113113403,8.145828247,0.906228711,0.973809395,-999,20720
1069,38:52.4,5.378585815,-1.046081543,8.277511597,0.90622278,0.973809786,-999,20724
1070,38:52.4,5.183456421,-1.117904663,8.334976196,0.906204988,0.973810961,-999,20736
1071,38:52.4,5.35105896,-1.097549438,8.248779297,0.906196092,0.973811549,-999,20742
1072,38:52.5,5.128387451,-1.144241333,8.239212036,0.906126406,0.973816151,-999,20789
1073,38:52.5,5.421691895,-1.084381104,8.326599121,0.906120475,0.973816543,-999,20793
1074,38:52.5,5.234939575,-1.150222778,8.442718506,0.906108613,0.973817326,-999,20801
1075,38:52.5,5.288803101,-1.104736328,8.252380371,0.906077477,0.973819383,-999,20822
1076,38:52.5,5.19303894,-1.108322144,8.242797852,0.906037444,0.973822027,-999,20849
1077,38:52.6,5.311553955,-1.066436768,8.340957642,0.906006308,0.973824083,-999,20870
1078,38:52.6,5.371414185,-1.065231323,8.378067017,0.905966275,0.973826727,-999,20897
1079,38:52.6,5.063751221,-1.098739624,8.181747437,0.905951448,0.973827706,-999,20907
1080,38:52.6,5.111070521,-1.093671911,8.179846371,0.9059479,0.97382756,1000,20910
1081,38:52.6,5.331893921,-1.070022583,8.170974731,0.905931342,0.973826881,-999,20924
1082,38:52.6,5.282821655,-1.032913208,8.630661011,0.905914565,0.973825681,-999,20939
1083,38:52.7,5.009872437,-1.226837158,8.196105957,0.905886603,0.973823682,-999,20964
1084,38:52.7,5.323516846,-1.061645508,8.272720337,0.905869826,0.973822483,-999,20979
1085,38:52.7,5.380981445,-1.046081543,8.482223511,0.905848576,0.973820963,-999,20998
1086,38:52.7,4.965591431,-1.195709229,8.039291382,0.905825088,0.973819284,-999,21019
1087,38:52.7,5.323516846,-1.081985474,8.279907227,0.905796008,0.973817205,-999,21045
1088,38:52.8,5.389358521,-1.091567993,8.594741821,0.90577252,0.973815526,-999,21066
1089,38:52.8,5.206207275,-1.177749634,8.190124512,0.905755743,0.973814327,-999,21081
1090,38:52.8,5.182266235,-1.071212769,8.113510132,0.905735611,0.973812887,-999,21099
1091,38:52.8,5.375,-0.988616943,8.363708496,0.905715479,0.973811448,-999,21117
1092,38:52.8,5.234939575,-1.133468628,8.297866821,0.90568528,0.973809289,-999,21144
1093,38:52.9,5.280426025,-1.107131958,8.309829712,0.905665148,0.97380785,-999,21162
1094,38:52.9,5.306762695,-1.054458618,8.320617676,0.905646134,0.973806491,-999,21179
1095,38:52.9,5.263671875,-1.086776733,8.306243896,0.90562712,0.973805131,-999,21196
1096,38:52.9,5.255279541,-1.085571289,8.243988037,0.905604751,0.973803532,-999,21216
1097,38:52.9,5.315139771,-1.044876099,8.269134521,0.905574553,0.973801373,-999,21243
1098,38:53.0,5.360626221,-1.058044434,8.272720337,0.905552184,0.973799774,-999,21263
1099,38:53.0,5.300765991,-1.078399658,8.275115967,0.905537644,0.973798734,-999,21276
1100,38:53.0,5.274429321,-1.079605103,8.196105957,0.905511919,0.973796895,-999,21299
1101,38:53.0,5.404922485,-1.062835693,8.350540161,0.905494024,0.973795616,-999,21315
1102,38:53.0,5.316345215,-1.087982178,8.260757446,0.905470536,0.973793937,-999,21336
1103,38:53.1,5.360626221,-1.105926514,8.121887207,0.905443693,0.973792018,-999,21360
1104,38:53.1,5.37979126,-1.062835693,8.313430786,0.905425798,0.973790738,-999,21376
1105,38:53.1,5.37020874,-1.141845703,8.200897217,0.905388888,0.9737881,-999,21409
1106,38:53.1,5.400131226,-1.097549438,8.253570557,0.905372112,0.9737869,-999,21424
1107,38:53.1,5.340286255,-1.092758179,8.259552002,0.905360927,0.973786101,-999,21434
1108,38:53.2,5.385772705,-1.060440063,8.172164917,0.905330729,0.973783942,-999,21461
1109,38:53.2,5.35345459,-1.078399658,8.255966187,0.905303885,0.973782023,-999,21485
1110,38:53.2,5.389358521,-1.066421509,8.265533447,0.905293819,0.973781303,-999,21494
1111,38:53.2,5.388168335,-1.079589844,8.269134521,0.905273687,0.973779864,-999,21512
1112,38:53.2,5.376190186,-1.064041138,8.200897217,0.905251318,0.973778265,-999,21532
1113,38:53.3,5.39414978,-1.074798584,8.188919067,0.905215527,0.973775706,-999,21564
1114,38:53.3,5.408508301,-1.061645508,8.239196777,0.905199869,0.973774586,-999,21578
1115,38:53.3,5.41809082,-1.077194214,8.196105957,0.905176381,0.973772907,-999,21599
1116,38:53.3,5.39654541,-1.046081543,8.210479736,0.905121577,0.973768989,-999,21648
1117,38:53.3,5.42767334,-1.041290283,8.197311401,0.905117103,0.973768669,-999,21652
1118,38:53.3,5.426467896,-1.073608398,8.212875366,0.905114866,0.973768509,-999,21654
1119,38:53.4,5.469573975,-1.055648804,8.255966187,0.905095852,0.97376715,-999,21671
1120,38:53.4,5.440841675,-1.046081543,8.194915771,0.90506118,0.973764671,-999,21702
1121,38:53.4,5.403717041,-1.054458618,8.202087402,0.905047758,0.973763712,-999,21714
1122,38:53.4,5.40612793,-1.061645508,8.224838257,0.905030981,0.973762512,-999,21729
1123,38:53.4,5.27684021,-1.129867554,8.271530151,0.905008612,0.973760913,-999,21749
1124,38:53.5,5.312744141,-1.140640259,8.406799316,0.904978414,0.973758754,-999,21776
1125,38:53.5,5.29838562,-1.115509033,8.413986206,0.904960518,0.973757475,-999,21792
1126,38:53.5,5.212188721,-1.099945068,8.273925781,0.904937031,0.973755796,-999,21813
1127,38:53.5,5.123596191,-1.083190918,8.290679932,0.904909069,0.973753797,-999,21838
1128,38:53.5,5.182266235,-1.070022583,8.400817871,0.904888937,0.973752357,-999,21856
1129,38:53.6,5.213378906,-1.101135254,8.494186401,0.904854265,0.973749879,-999,21887
1130,38:53.6,5.134384155,-1.145446777,8.345748901,0.904850909,0.973749639,-999,21890
1131,38:53.6,5.236129761,-1.109527588,8.248779297,0.904817355,0.97374724,-999,21920
1132,38:53.6,5.230957947,-1.110317688,8.2538797,0.904815929,0.973749162,1000,21923
1133,38:53.7,5.149932861,-1.122695923,8.333786011,0.904793595,0.973779281,-999,21970
1134,38:53.7,5.194229126,-1.151428223,8.266738892,0.904792293,0.973781341,-999,21973
1135,38:53.7,5.268447876,-1.157409668,8.354125977,0.90478882,0.973786836,-999,21981
1136,38:53.7,5.196624756,-1.181350708,8.271530151,0.904786649,0.97379027,-999,21986
1137,38:53.7,5.228942871,-1.170578003,8.138641357,0.904776663,0.973806067,-999,22009
1138,38:53.7,5.256484985,-1.070022583,8.233215332,0.904761468,0.973830106,-999,22044
1139,38:53.7,5.167892456,-1.151412964,8.255966187,0.904760166,0.973832167,-999,22047
1140,38:53.8,5.24331665,-1.114318848,8.360107422,0.904750615,0.973847277,-999,22069
1141,38:53.8,5.255279541,-1.116699219,8.386444092,0.904740195,0.973863761,-999,22093
1142,38:53.8,5.232543945,-1.086776733,8.332580566,0.904730644,0.973878871,-999,22115
1143,38:53.8,5.160720825,-1.097549438,8.284698486,0.904720659,0.973894668,-999,22138
1144,38:53.8,5.311553955,-1.029327393,8.378067017,0.90471762,0.973899476,-999,22145
1145,38:53.9,5.214584351,-1.119094849,8.277511597,0.904709371,0.973912526,-999,22164
1146,38:53.9,5.203811646,-1.108322144,8.320617676,0.904701122,0.973925576,-999,22183
1147,38:53.9,5.236129761,-1.107131958,8.376876831,0.904687663,0.973946867,-999,22214
1148,38:53.9,5.285217285,-1.093963623,8.376876831,0.904680717,0.973957857,-999,22230
1149,38:53.9,5.115219116,-1.149032593,8.249984741,0.904673771,0.973968846,-999,22246
1150,38:54.0,5.22177124,-1.054458618,8.357727051,0.904666824,0.973979835,-999,22262
1151,38:54.0,5.227752686,-1.092758179,8.415176392,0.904658141,0.973993572,-999,22282
1152,38:54.0,5.120010376,-1.121490479,8.320617676,0.904649459,0.974007308,-999,22302
1153,38:54.0,5.177474976,-1.074813843,8.284698486,0.904637302,0.97402654,-999,22330
1154,38:54.0,5.194229126,-1.077209473,8.380462646,0.90462862,0.974040276,-999,22350
1155,38:54.1,5.112823486,-1.132263184,8.270324707,0.904620805,0.974052639,-999,22368
1156,38:54.1,5.153533936,-1.115509033,8.325393677,0.904615161,0.974061568,-999,22381
1157,38:54.1,5.196624756,-1.104736328,8.423553467,0.904606478,0.974075304,-999,22401
1158,38:54.1,5.14994812,-1.166976929,8.325393677,0.904596493,0.974091101,-999,22424
1159,38:54.1,5.135574341,-1.149032593,8.333786011,0.90458781,0.974104838,-999,22444
1160,38:54.2,5.199020386,-1.131072998,8.375671387,0.904573917,0.974126817,-999,22476
1161,38:54.2,5.124801636,-1.143035889,8.397232056,0.904572615,0.974128877,-999,22479
1162,38:54.2,5.210998535,-1.151428223,8.319412231,0.904563932,0.974142614,-999,22499
1163,38:54.2,5.155929565,-1.122695923,8.431945801,0.904549171,0.974165966,-999,22533
1164,38:54.2,5.14994812,-1.150222778,8.318206787,0.904540922,0.974179016,-999,22552
1165,38:54.3,5.161911011,-1.111907959,8.387649536,0.904538317,0.974183137,-999,22558
1166,38:54.3,5.14994812,-1.099945068,8.333770752,0.904528766,0.974198247,-999,22580
1167,38:54.3,5.160720825,-1.115509033,8.299057007,0.904499244,0.974244951,-999,22648
1168,38:54.3,5.116424561,-1.113113403,8.337371826,0.904496205,0.974249759,-999,22655
1169,38:54.4,5.153533936,-1.156219482,8.355331421,0.9044936,0.97425388,-999,22661
1170,38:54.4,5.153533936,-1.125091553,8.385253906,0.904492298,0.97425594,-999,22664
1171,38:54.4,5.184646606,-1.129867554,8.288284302,0.904486654,0.974264869,-999,22677
1172,38:54.5,5.143951416,-1.128677368,8.343353271,0.904446712,0.974328058,-999,22769
1173,38:54.5,5.170288086,-1.120300293,8.357711792,0.904444976,0.974330805,-999,22773
1174,38:54.5,5.233734131,-1.117904663,8.421157837,0.904444107,0.974332179,-999,22775
1175,38:54.5,5.157119751,-1.141845703,8.343353271,0.904443239,0.974333552,-999,22777
1176,38:54.5,5.151138306,-1.121490479,8.339752197,0.904441937,0.974335613,-999,22780
1177,38:54.5,5.225357056,-1.107131958,8.386444092,0.904434122,0.974347976,-999,22798
1178,38:54.5,5.161911011,-1.145431519,8.338562012,0.904427176,0.974358965,-999,22814
1179,38:54.5,5.15234375,-1.126281738,8.330184937,0.904418059,0.974373388,-999,22835
1180,38:54.6,5.170288086,-1.083190918,8.411590576,0.904407639,0.974389872,-999,22859
1181,38:54.6,5.100860596,-1.104736328,8.392440796,0.904397654,0.974405669,-999,22882
1182,38:54.6,5.195419312,-1.073608398,8.343353271,0.904390273,0.974417345,-999,22899
1183,38:54.6,5.081695557,-1.089172363,8.332580566,0.904370302,0.97444894,-999,22945
1184,38:54.6,5.163101196,-1.062835693,8.300262451,0.904369868,0.974449626,-999,22946
1185,38:54.6,5.16481454,-1.07206944,8.3372018,0.904370009,0.97445026,1000,22948
1186,38:54.6,5.1690979,-1.095153809,8.429550171,0.90437036,0.974451846,-999,22953
1187,38:54.7,5.073318481,-1.135864258,8.279907227,0.904376346,0.974455566,-999,22975
1188,38:54.7,5.170288086,-1.115509033,8.297866821,0.904382875,0.974459625,-999,22999
1189,38:54.7,5.122406006,-1.101150513,8.423553467,0.904388588,0.974463176,-999,23020
1190,38:54.7,5.092483521,-1.131072998,8.317016602,0.904394574,0.974466897,-999,23042
1191,38:54.7,5.176269531,-1.140640259,8.384048462,0.90439811,0.974469096,-999,23055
1192,38:54.8,5.09727478,-1.135864258,8.429550171,0.904402735,0.974471971,-999,23072
1193,38:54.8,5.139160156,-1.168182373,8.339767456,0.904411169,0.974477213,-999,23103
1194,38:54.8,5.182266235,-1.091567993,8.449890137,0.904416882,0.974480765,-999,23124
1195,38:54.8,5.092483521,-1.172973633,8.400817871,0.904418787,0.974481949,-999,23131
1196,38:54.8,5.160705566,-1.151428223,8.392440796,0.9044245,0.9744855,-999,23152
1197,38:54.9,5.087692261,-1.085586548,8.440322876,0.904430213,0.974489051,-999,23173
1198,38:54.9,5.048187256,-1.131072998,8.276306152,0.90443511,0.974492096,-999,23191
1199,38:54.9,5.183456421,-1.080795288,8.433135986,0.904442456,0.974496662,-999,23218
1200,38:54.9,5.037414551,-1.111923218,8.419967651,0.904446537,0.974499199,-999,23233
1201,38:54.9,5.079315186,-1.122695923,8.299057007,0.904451706,0.974502412,-999,23252
1202,38:55.0,5.170288086,-1.059249878,8.464263916,0.904459051,0.974506978,-999,23279
1203,38:55.0,5.048187256,-1.149032593,8.379257202,0.904463949,0.974510022,-999,23297
1204,38:55.0,5.035018921,-1.098739624,8.364898682,0.904468301,0.974512728,-999,23313
1205,38:55.0,5.159515381,-1.060440063,8.421173096,0.904472654,0.974515434,-999,23329
1206,38:55.0,5.105651855,-1.170578003,8.364898682,0.904478096,0.974518816,-999,23349
1207,38:55.1,5.088897705,-1.116699219,8.399612427,0.904483809,0.974522368,-999,23370
1208,38:55.1,5.134384155,-1.123886108,8.445098877,0.904490338,0.974526426,-999,23394
1209,38:55.1,5.090087891,-1.150222778,8.345748901,0.904496596,0.974530316,-999,23417
1210,38:55.1,5.136764526,-1.108322144,8.368499756,0.904501493,0.97453336,-999,23435
1211,38:55.1,5.088882446,-1.114318848,8.418777466,0.904504757,0.97453539,-999,23447
1212,38:55.2,5.116424561,-1.153808594,8.356521606,0.904510199,0.974538772,-999,23467
1213,38:55.2,5.190643311,-1.093963623,8.423553467,0.904516456,0.974542662,-999,23490
1214,38:55.2,5.061355591,-1.121490479,8.342163086,0.904522169,0.974546213,-999,23511
1215,38:55.2,5.082901001,-1.128677368,8.263153076,0.904529515,0.974550779,-999,23538
1216,38:55.2,5.189453125,-1.061630249,8.427139282,0.904534412,0.974553824,-999,23556
1217,38:55.3,5.087692261,-1.113113403,8.387649536,0.904540397,0.974557544,-999,23578
1218,38:55.3,5.146347046,-1.099945068,8.354125977,0.904561346,0.974570566,-999,23655
1219,38:55.4,5.081695557,-1.073608398,8.343353271,0.904562978,0.974571581,-999,23661
1220,38:55.4,5.231338501,-1.071212769,8.387649536,0.904564066,0.974572257,-999,23665
1221,38:55.4,5.067337036,-1.145446777,8.390045166,0.904565971,0.974573441,-999,23672
1222,38:55.4,5.175079346,-1.131072998,8.373275757,0.904567875,0.974574625,-999,23679
1223,38:55.4,5.172683716,-1.078399658,8.416366577,0.904568963,0.974575301,-999,23683
1224,38:55.4,5.141555786,-1.103546143,8.333770752,0.904578757,0.97458139,-999,23719
1225,38:55.4,5.116424561,-1.114303589,8.314620972,0.904579846,0.974582066,-999,23723
1226,38:55.4,5.210998535,-1.096359253,8.434326172,0.904588007,0.97458714,-999,23753
1227,38:55.5,5.160720825,-1.103546143,8.343353271,0.904593721,0.974590691,-999,23774
1228,38:55.5,5.139175415,-1.114318848,8.302658081,0.904596713,0.974592551,-999,23785
1229,38:55.5,5.176269531,-1.103546143,8.412780762,0.904602971,0.974596441,-999,23808
1230,38:55.5,5.170288086,-1.123886108,8.378067017,0.904608956,0.974600162,-999,23830
1231,38:55.6,5.21937561,-1.097549438,8.391235352,0.904616846,0.974605066,-999,23859
1232,38:55.6,5.157119751,-1.134658813,8.309829712,0.904618478,0.974606081,-999,23865
1233,38:55.6,5.215774536,-1.115509033,8.334976196,0.904623647,0.974609294,-999,23884
1234,38:55.6,5.194878318,-1.10158192,8.377634221,0.904627496,0.974608701,1000,23900
